DATE,Ward Code,Areas,Latitude,Longitude,Rainfall_mm,Nearest Station,Discharge_m3s,Elevation,Land Use Classes,Population,Flood-risk_level,Flood_occured,Monitoring_required,Road Density_m,Runoff equivalent,Soil Wetness Index,Rainfall_Intensity_mm_hr,Rainfall Days Count,Longest rainfall _days,Distance_to_water_m,Soil Type,Built_up%,True_nearest_distance_m,Drainage_line_id,Drainage_properties,true_conditions_count
10-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,0.84375,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,2.097626,0.34716,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
11-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,0.795654,0.348348,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
12-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.125,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,2.061447,0.352674,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
13-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.25,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,2.386948,0.35835,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
14-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.4375,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,1.627457,0.360595,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
15-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.484375,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,1.482803,0.361066,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
16-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.46875,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,0.940308,0.363123,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
17-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.34375,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,2.025299,0.366804,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
18-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.359375,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,0.795654,0.368372,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
19-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.328125,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,0.506325,0.369267,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",0
20-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.21875,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,1.265808,0.375318,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
21-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.203125,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,0.650986,0.377641,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",0
22-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.171875,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,0.470154,0.379,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",0
23-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.125,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,1.446625,0.386695,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
24-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,1.125,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,4.629227,0.41038,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
25-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,50.781437,Poinsur River,1.34375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,6.010971,0.446744,2.115893,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
26-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,45.207508,Poinsur River,1.921875,40,"commercial, retail, mixed_use",900000,Moderate,Yes,Yes,17.72,8.134033,0.494925,1.883646,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
27-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,67.81126,Poinsur River,2.796875,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,17.99544,0.600957,2.825469,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",1
28-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,90.415016,Poinsur River,4.984375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,32.06862,0.728835,3.767292,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
29-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,113.01877,Poinsur River,8.703125,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,23.33051,0.79679,4.709115,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
30-06-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,113.01877,Poinsur River,9.640625,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,23.72392,0.843006,4.709115,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
01-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,85.30258,Poinsur River,9.234375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,22.34305,0.873746,3.554274,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
02-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,85.30258,Poinsur River,9.796875,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,12.21935,0.885888,3.554274,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
03-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,8.765625,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,11.96433,0.892422,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
04-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,85.30258,Poinsur River,7.6875,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,12.39948,0.899432,3.554274,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
05-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,85.30258,Poinsur River,7.1875,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,13.80484,0.907281,3.554274,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
06-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,7.109375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,46.90117,0.919928,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
07-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,12.375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,39.99136,0.927512,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
08-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,16.90625,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,15.51621,0.9219,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
09-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,158.68544,Poinsur River,14.78125,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,12.62135,0.911395,6.611893,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
10-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,11.73438,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,10.85138,0.903265,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
11-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,97.86083,Poinsur River,9.625,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,9.86853,0.897151,4.077535,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
12-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,8.234375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,10.93788,0.89499,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
13-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,7.53125,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,14.06,0.900324,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
14-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,7.65625,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,14.37714,0.90564,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
15-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,7.953125,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,9.366409,0.899993,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
16-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,7.421875,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,10.18767,0.897519,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
17-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,6.90625,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,18.63339,0.90975,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
18-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,120.540344,Poinsur River,7.859375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,24.79846,0.921075,5.022514,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
19-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,120.540344,Poinsur River,9.859375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,30.21155,0.927954,5.022514,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
20-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,80.36023,Poinsur River,12.51563,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,18.27718,0.930786,3.348343,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
21-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,124.70195,Poinsur River,12.53125,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,37.4554,0.933598,5.195915,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
22-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,124.70195,Poinsur River,15.03125,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,32.02084,0.937318,5.195915,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
23-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,16.92188,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,45.05682,0.93852,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
24-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,20.6875,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,28.97792,0.938298,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
25-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,20.46875,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,38.75565,0.939276,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
26-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,64.70248,Poinsur River,21.28125,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,58.56696,0.940561,2.695937,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
27-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,258.8099,Poinsur River,26.48438,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,39.9299,0.941444,10.78375,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",3
28-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,64.70248,Poinsur River,26.73438,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,31.11688,0.941358,2.695937,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
29-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,23.82813,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,22.81867,0.935954,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
30-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,20.10938,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,22.50348,0.929985,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
31-07-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,17.5,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,21.0144,0.924892,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
01-08-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,15.78125,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,17.59374,0.915826,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
02-08-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,14.10938,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,17.27426,0.911826,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
03-08-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,12.85938,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,14.98874,0.902311,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
04-08-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,11.70313,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,13.19571,0.897325,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
05-08-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,10.59375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,11.86485,0.890811,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
06-08-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,9.5625,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,11.18822,0.886005,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
07-08-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,8.734375,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,10.39078,0.881199,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
08-08-2023 00:00,Ward P/N,Pushpa Park,19.1853,72.8623,0,Poinsur River,8.046875,40,"commercial, retail, mixed_use",900000,High,Yes,Yes,17.72,9.431259,0.876289,0,31,8,5,Sandy,90,23.84,97,"{'id': 'way/375938332', '@id': 'way/375938332', 'covered': None, 'designation': None, 'intermittent': None, 'layer': None, 'lock': None, 'name': None, 'seasonal': None, 'source': None, 'tunnel': None, 'waterway': 'drain', 'width': None}",2
